heart_rate,blood_oxygen,temperature,label
0.09767211400638386,0.9698188646337845,0.29151692815119207,1
0.6842330265121568,0.7276311376996887,0.5627115433422029,0
0.4401524937396013,0.9226037570939577,0.09973097234388242,1
0.12203823484477885,0.7622120583141769,0.9219556301327501,1
0.4951769101112702,0.5917169688924006,0.1407704577712132,1
0.034388521115218396,0.1920233691363445,0.22489680573040752,1
0.9093204020787822,0.6666856518925129,0.5581341581282151,0
0.2587799816000169,0.6233795659599072,0.7640930002129818,1
0.6625222843539819,0.6024691704572666,0.6193513059362991,1
0.31171107608941095,0.48978586798824086,0.23213391280015608,1
0.5200680211778108,0.5286566039892757,0.0009430425274901976,1
0.5467102793432796,0.33444252711810424,0.7571505803074393,1
0.18485445552552704,0.5193126926423034,0.9852073259110937,1
0.9695846277645586,0.19755590567847842,0.8099131203060904,1
0.7751328233611144,0.8051743973603768,0.4602066181566154,0
0.939498941564189,0.18577695469870767,0.9037672613991068,1
0.8948273504276488,0.08496628988946639,0.40984767311835013,1
0.5978999788110851,0.43624602635715726,0.5249340842434674,1
0.9218742350231169,0.6583074395060616,0.4771297673956831,1
0.0884925020519195,0.4377168249335412,0.44762387266552506,1
0.19598286241914517,0.2767541319513086,0.7751907692939054,1
0.045227288910538066,0.5581711838904406,0.5267689072694921,1
0.3253303307632644,0.3470023354122001,0.31671712202521607,1
0.38867728968948195,0.932867690126633,0.25815816765847843,1
0.27134903177389597,0.9226451396035723,0.037747316967433435,1
0.8287375091519292,0.5023718199720956,0.5831951618830457,1
0.35675332669358933,0.32788399401825835,0.22996141540103401,1
0.28093450968738076,0.7371324139566392,0.148133922016383,1
0.5426960831582485,0.036712943483066834,0.6538299638276777,1
0.14092422497476265,0.47476900604365113,0.6812092578215487,1
0.8021969807540397,0.33632339427033364,0.7521548922576659,1
0.07455064367977082,0.9205358851025546,0.5035768963385917,1
0.9868869366005174,0.012003027272682706,0.8940546052038868,1
0.7722447692966573,0.5528148757183492,0.9363427533982278,1
0.19871568153417243,0.7406635810666259,0.8073709397924893,1
0.005522117123602399,0.4850179875240414,0.6355934820081871,1
0.8154614284548342,0.08540303016272142,0.30372095359118845,1
0.7068573438476171,0.9724613900279024,0.9829449216202213,1
0.7290071680409874,0.5180104313760978,0.2741361671919385,1
0.7712703466859457,0.6141862443190111,0.20265692199043117,1
0.07404465173409036,0.23660978270750757,0.4421541137865826,1
0.35846572854427267,0.4834980851068039,0.05684057071238841,1
0.11586905952512974,0.42914949195832197,0.9784944646717909,1
0.8631034258755935,0.0748958420019837,0.5884335564164249,1
0.623298126827558,0.10616035354746742,0.5569520916641755,1
0.3308980248526492,0.8374725196187744,0.6557962798997198,0
0.06355835028602361,0.2398199522065904,0.4970236477772064,1
0.31098232171566215,0.1949582714986306,0.0320635170945417,1
0.32518332202674705,0.5049114512501395,0.6123112888403969,1
0.7296061783380641,0.7687471313625129,0.7161738769564306,1
0.6375574713552132,0.061946518578987766,0.416749060624053,1
0.8872127425763265,0.5768079196382558,0.7572955720711926,1
0.47221492516194924,0.11921044284057321,0.2270012993384207,1
0.11959424593830167,0.03646105082561822,0.22127659106618416,1
0.713244787222995,0.05274395216221753,0.16141698768757407,1
0.7607850486168976,0.8341641082084412,0.3719947597891621,1
0.5612771975694962,0.11797248362806177,0.8470120353890838,1
0.7709671799545609,0.04515136441229212,0.8279120621490643,1
0.4937955963643907,0.43789988714291234,0.38282420796350397,1
0.5227328293819941,0.843993471942025,0.5891187359802365,0
0.4275410183585497,0.262408376489302,0.7208163164749155,1
0.02541912674409521,0.42171261752591627,0.24120677462802304,1
0.10789142699330445,0.039922532563751174,0.16814108589474694,1
0.03142918568673423,0.4490785141348757,0.9720959932123109,1
0.6364104112637803,0.5776130806371337,0.6175573132096184,1
0.3143559810763267,0.5709070537521446,0.9814157218336638,1
0.5085706911647028,0.3324266921743652,0.33775598713222893,1
0.9075664739260929,0.3155331806631357,0.7030316999741314,1
0.249292229148875,0.10662361893659807,0.2226036365412375,1
0.4103829230356298,0.36679832064626844,0.26120017127391293,1
0.7555511385430487,0.09949466887296457,0.5119021212696239,1
0.22879816549162246,0.7665959447120514,0.3196181255080711,1
0.07697990982879299,0.966274297748186,0.16762156384058466,1
0.289751452913768,0.9700744566667069,0.2628807019893261,1
0.1612212872540044,0.8650710993753937,0.03574839446586472,1
0.9296976523425731,0.6007921493396192,0.7044236214774867,1
0.808120379564417,0.70086569724388,0.49211665708586155,0
0.6334037565104235,0.28520580268041396,0.09424306640452548,1
0.8714605901877176,0.6307704201726205,0.171693993128491,1
0.8036720768991145,0.45564954943987745,0.10253453811264389,1
0.18657005888603584,0.4820173397769324,0.6125928082758765,1
0.8925589984899778,0.7577765603751582,0.0942103636124939,1
0.5393422419156507,0.2819183555972515,0.7542823330352163,1
0.8074401551640626,0.3180396116945199,0.020510919320391105,1
0.8960912999234932,0.9246417911286368,0.24937578799589216,1
0.3180034749718639,0.056224294850972474,0.8906666758919073,1
0.11005192452767674,0.48563429841334055,0.718531318122246,1
0.22793516254194163,0.9128008004078618,0.07296833292568759,1
0.42710778862625626,0.6103630078181571,0.8211261044851799,1
0.818014765922493,0.5464070742121322,0.49303512154020485,1
0.8607305832563434,0.24974417922935524,0.846783027168829,1
0.006952130531190694,0.34327548906444844,0.6007397744503934,1
0.5107473025775657,0.8520484158046931,0.6818330320328589,0
0.417411003148779,0.5592181317684582,0.993501560395708,1
0.2221078104707302,0.5147421937567799,0.23233554592401837,1
0.11986536733368279,0.09957971354002902,0.6239455747613882,1
0.337615171403628,0.01602815645512313,0.46032139005739864,1
0.942909703912519,0.9636851886870488,0.03945195292269141,1
0.32320293202075523,0.3769861672868416,0.014470641502864914,1
0.5187906217433661,0.6032130620995043,0.11922857781785859,1
0.7030189588951777,0.07971507318728517,0.6490917405385483,1
0.363629602379294,0.6831142857230466,0.5671630879133923,0
0.9717820827209607,0.9325667087059609,0.5534295611637275,0
0.9624472949421112,0.5756652529974199,0.03185676252826015,1
0.2517822958253641,0.1261153223754107,0.46930299636000683,1
0.49724850589238545,0.5817215274734768,0.9246228178425283,1
0.30087830981676966,0.7663472131046523,0.3975918693106467,0
0.2848404943774676,0.4064165365740185,0.6249224697884563,1
0.036886947354532774,0.8798377479414677,0.7798186756231436,1
0.609564333979897,0.6486829533573645,0.7839252791418873,1
0.5026790232288615,0.8992489182892025,0.5192800823952717,0
0.05147875124998933,0.6235053112473371,0.8579519454023363,1
0.27864646423661144,0.1312879720048244,0.3913780933637466,1
0.9082658859666537,0.30969171110518895,0.8886932147847981,1
0.2395618906669724,0.2017949482524571,0.24022716639554503,1
0.14489487209122306,0.9088264977168621,0.2802164069905713,1
0.489452760277563,0.7604000672874828,0.053120624199000974,1
0.9856504541106007,0.6763983689100058,0.7955818365422829,1
0.24205527151150047,0.30096631963162157,0.4170552362327058,1
0.6721355474058786,0.1840447720502136,0.22911661391139895,1
0.7616196153287176,0.7564510879889118,0.2317902776165796,1
0.23763754399239967,0.47415794587907956,0.9013999412292331,1
0.7282163486118596,0.22578955215062896,0.8339166004610366,1
0.3677831327192532,0.6166219781652752,0.5535308853571834,1
0.6323058305935794,0.04033385213845217,0.6161108004157213,1
0.6335297107608947,0.3261702541282536,0.47432557055029123,1
0.5357746840747585,0.4685569945911349,0.39166654287880875,1
0.09028977005440829,0.14795833410940606,0.9154768812183315,1
0.835302495589238,0.9846544775908399,0.125612703520302,1
0.3207800649717359,0.2090973645896142,0.41844678971622784,1
0.18651851039985426,0.13035313004326574,0.34456190798787556,1
0.0407751415547639,0.20353487388689662,0.49815072025114826,1
0.5908929431882417,0.7690611331597244,0.4576318745451748,0
0.6775643618422825,0.42550565927184275,0.5188895316510815,1
0.016587828927856162,0.5654159397525381,0.1399189772269942,1
0.512093058299281,0.021009156986360723,0.5131415015132773,1
0.22649577519793793,0.03443130857331435,0.2424188138872109,1
0.6451727904094499,0.4458255498270162,0.1843313489881912,1
0.1743664290049914,0.8166552432016236,0.06483421878619129,1
0.690937738102466,0.8852388787075653,0.7626525587561408,1
0.3867353463005374,0.08670656759564016,0.4274419208565601,1
0.9367299887367345,0.5383631021010227,0.6266436833117586,1
0.13752094414599322,0.9132296862792705,0.7275933433047432,1
0.34106635105025856,0.3879727543978864,0.6793166653135534,1
0.11347352124058908,0.8295658314283685,0.47050071908968233,1
0.9246936182785628,0.13369565439943615,0.3878985289517297,1
0.8773393533809811,0.9353944896677987,0.3759599096406637,1
0.25794162771515566,0.7514233175313023,0.6400487969300566,0
0.659984046034179,0.9413343927869017,0.4947943549418733,0
0.8172222002012158,0.6766172335525066,0.8491322479885104,1
0.5552008115994623,0.3634039319994268,0.874701984326712,1
0.5296505783560065,0.9381811725247228,0.17056037800651871,1
0.24185229090045168,0.27556677630917836,0.1362336515457257,1
0.09310276780589921,0.3321725220617324,0.6304009260359995,1
0.8972157579533268,0.7008084180017401,0.3012257480622793,1
0.9004180571633303,0.7653162995253865,0.01857071876509873,1
0.6331014572732679,0.929403483849154,0.888642669362955,1
0.3390297910487006,0.20480240905620944,0.2269007672438083,1
0.34920957461266083,0.7979980352192239,0.929280651685809,1
0.7259556788702394,0.7385460533969634,0.7174344508782539,1
0.897110259952577,0.063794556253598,0.7626534899114842,1
0.8870864242651173,0.38722314121020723,0.20146149579316022,1
0.7798755458576239,0.2827654570600984,0.2341944256168128,1
0.6420316461542879,0.3044904243540306,0.521267753824066,1
0.08413996499504882,0.9829468795547011,0.172099852649862,1
0.16162871409461374,0.6427774134799279,0.30543169268303233,1
0.8985541885270792,0.7176761577934997,0.32146247794780436,1
0.6064290596595899,0.9766176373150093,0.15962993325276423,1
0.009197051616629641,0.3772017824576385,0.20518283339516058,1
0.1014715428660321,0.8018401684528058,0.7885518420082567,1
0.6635017691080557,0.4345309633044953,0.16719585454726846,1
0.005061583846218679,0.8695336718149799,0.028457391843922427,1
0.16080805141749863,0.1806575413113033,0.6293549426289382,1
0.5487337893665861,0.9476861770642794,0.9759831193924499,1
0.6918951976926933,0.21877170841087973,0.3312138146231213,1
0.6519612595026006,0.3262205069809317,0.11865570319625227,1
0.2242693094605598,0.7561922341067804,0.5703873253675307,0
0.7121792213475359,0.39375514156540653,0.9063542110956462,1
0.23724908749680007,0.6082113767664467,0.784061779828479,1
0.3253996981592677,0.44457350106942833,0.6225158684127161,1
0.7464914051180241,0.7423699370897817,0.31505649660759943,1
0.6496328990472147,0.22833125236861065,0.5418801732762202,1
0.849223410494178,0.058457987236876834,0.09124484130425532,1
0.6576128923003433,0.29992939747306624,0.6789454242806698,1
0.5683086033354716,0.4743086648684302,0.725096018897651,1
0.09367476782809246,0.1680200521926788,0.965031622909919,1
0.3677158030594335,0.3547972896563886,0.2603973587450717,1
0.26520236768172545,0.3999830182935687,0.0184564190430227,1
0.24398964337908352,0.057391843688273526,0.5456084644271504,1
0.9730105547524456,0.5833072481842048,0.7067905043968145,1
0.39309772466676046,0.8843434279712876,0.7904074758829881,1
0.8920465551771133,0.1517429129530522,0.19373893302481038,1
0.6311386259972629,0.5978080134015139,0.2617528690370239,1
0.7948113035416484,0.6647392049108461,0.5125909252672963,1
0.5026370931051921,0.41933468041928845,0.33060080997000196,1
0.576903884626359,0.7010975873642697,0.860511486587445,1
0.49251769381886396,0.41073154349101204,0.4737601537387202,1
0.1952429877980445,0.5046372879774348,0.7995786441020031,1
0.7224521152615053,0.007353044554426921,0.5806197604823539,1
0.28077236244085585,0.6917201141346889,0.7730901416171119,1
0.024315966431453846,0.6613426789447245,0.3326729865303237,1
0.6454722959071678,0.03840087732634458,0.8314166219303112,1
0.17711067940704894,0.36825010739513286,0.27457231555102185,1
0.9404585843529144,0.9790318407916677,0.5460988080032906,0
0.9539285770025875,0.420736562568617,0.21400711317387405,1
0.9148643902204486,0.5019454051318415,0.47552652162619324,1
0.3701587002554444,0.9099301581597184,0.31817520950870315,1
0.015456616528867408,0.7172618758657563,0.26670343063721447,1
0.9283185625877254,0.5820701311242237,0.9669850180280373,1
0.42818414831731433,0.7978046813410723,0.1600741054867307,1
0.9666548190436696,0.8643662664559731,0.7873258374573956,1
0.963619977089253,0.4568880717372669,0.9841649594832146,1
0.8530094554673601,0.47510836493183556,0.01990148374007789,1
0.29444889206958563,0.3860509356518359,0.699027414042095,1
0.38509772860192526,0.9667061400184603,0.252911805556287,1
0.8511366715168569,0.6971662542903506,0.04048782432830441,1
0.3169220051562776,0.08322306620807231,0.4028895789566309,1
0.1694927466860925,0.8629596233130182,0.9352178101708754,1
0.5568012624583502,0.48055994083626813,0.011765094366997558,1
0.936154774160781,0.06875390642248741,0.5878856919297818,1
0.6960297966749729,0.5497172551633108,0.5013964785953243,1
0.570061170089365,0.417164278975702,0.8733841643710474,1
0.09717649377076854,0.8777494048626248,0.08400171452062576,1
0.6150072266991697,0.20399460360938756,0.6815260298866505,1
0.9900538501042633,0.8264646094921829,0.6801096984332773,0
0.14008401523652406,0.557688691185453,0.6690800168622831,1
0.5183296523637367,0.05461030321346906,0.9423344949350372,1
0.8773730719279554,0.9718453013254844,0.8230875290068804,1
0.7407686177542046,0.5126152441032,0.041972726243506085,1
0.6970157409952679,0.2908768542315826,0.4710828507045133,1
0.7024840839871094,0.4694068419892583,0.39795305620133364,1
0.35949115121975517,0.8578577835174893,0.31014722109080195,1
0.2935918442644934,0.3049031243850635,0.4513367251540971,1
0.8093611554785136,0.19267639648670024,0.3841941849259773,1
0.8101133946791809,0.1290712469308815,0.43233389987866555,1
0.8670723185801037,0.2978593983902111,0.9792618656086424,1
0.9132405525564713,0.7800480870400435,0.08863297474958068,1
0.5113423988609378,0.4716263651952616,0.9222308698387297,1
0.5015162946871996,0.22748160369354006,0.48023671347102675,1
0.7982951789667753,0.1661849996097492,0.6237422454995414,1
0.6499639307777652,0.33272947651037915,0.8301829666176942,1
0.7019668772577032,0.9399243728857087,0.3604630291492556,1
0.795792669436101,0.3430267125900244,0.43042190808796693,1
0.8900053418175663,0.9881240759546354,0.4095184802787142,0
0.3379951568515358,0.48523045576535634,0.3747310225357596,1
0.37558295263994407,0.17916391829015102,0.9255293216468947,1
0.09398193984086899,0.8911400917935093,0.8289298911930121,1
0.578280140996174,0.46035537313482705,0.10899998986297604,1
0.035942273796742086,0.7096713435045245,0.1081233524770959,1
0.46559801813246016,0.9837115832091518,0.42786951485299124,0
0.5426446347075766,0.05017535031997416,0.09865737673280907,1
0.2865412521282844,0.09669455978756693,0.6190930952711196,1
0.5908332605690108,0.7204567414627562,0.143691607261734,1
0.030500249939049446,0.2818250032954722,0.5223732639668008,1
0.037348188749214396,0.18430139695009917,0.007219947003717719,1
0.8226005606596583,0.039361879819729495,0.3165963484126467,1
0.36019064141126295,0.0218467119862017,0.6771907236726553,1
0.12706051265188478,0.7744856031197908,0.48403894022784866,0
0.5222432600548044,0.13443342736954994,0.9782694859989882,1
0.7699935530986107,0.4677206159711507,0.8741037960662106,1
0.21582102749684312,0.6058968151794829,0.35907077904315143,1
0.6228904758190003,0.42835180056884636,0.04548654147227456,1
0.085347464993768,0.02710665233623312,0.8456263001150186,1
0.051681721168607704,0.7835015025879087,0.9112343103146713,1
0.531354631568148,0.01051322454165368,0.8206273934190367,1
0.5406351216101065,0.7618898943774838,0.12794994091976483,1
0.6374299014982066,0.893304493788123,0.9979151344122877,1
0.7260913337226614,0.43283992105717223,0.25858422155277394,1
0.9758520794625346,0.5355424730977982,0.7242049128083701,1
0.5163003483011953,0.4769833926176536,0.9080348763357216,1
0.3229564729412459,0.3892086186234389,0.23568711433070944,1
0.7951861947687038,0.88742453537036,0.908258554677066,1
0.2708322512620742,0.8939335106699905,0.30948157919486674,1
0.4389714207056361,0.3358163646415344,0.9764132223840561,1
0.07845638134226597,0.6150697540146979,0.28126002038047476,1
0.025350743415457507,0.926907562145864,0.9534358247578353,1
0.9626484146779251,0.9620584989413515,0.0535446508926748,1
0.8359801205122058,0.5089590404220473,0.7092720116698131,1
0.695974206093698,0.4528248052843267,0.5321111338370037,1
0.40895294441426994,0.2786943159285258,0.4778770771227305,1
0.17329432007084578,0.9588718731904099,0.22349431425584007,1
0.15643704267108602,0.14281430447286755,0.7055957897764922,1
0.2502428981645954,0.579829576047725,0.19080949144630702,1
0.5492266647061205,0.282550267518639,0.5528417959847681,1
0.7145959227000623,0.2790082903477966,0.2532453630402506,1
0.6601973767177312,0.4049685873761883,0.9556213797813561,1
0.2799338969459429,0.9987929358156544,0.028631193835652952,1
0.954865280663194,0.054966306839822225,0.19972828011123658,1
0.7378969166957685,0.5785418182035315,0.24231060638744795,1
0.5543540525114007,0.08257215803527723,0.41406782576781664,1
0.6117207462343521,0.15452082999051886,0.2327302418700534,1
0.4196000624277899,0.43956294177289884,0.49134909026878515,1
0.2477309895011575,0.5104601313464414,0.8724655232585389,1
0.3559726786512616,0.2587924083645239,0.7120634214091706,1
0.7578461104643691,0.31645713087441624,0.579961980535111,1
0.014393488629755863,0.08696702025593292,0.08900317798267975,1
0.11607264050691622,0.3032197838442504,0.6939921083892758,1
0.04600264202175277,0.9665584393805441,0.16641428431093994,1
0.04072880231897015,0.9447073816724819,0.7863673859616978,1
0.8554605840110072,0.33487829013698495,0.2500567585101533,1
0.7036578593800237,0.5708539362787614,0.417048728320901,1
0.4741738290873252,0.9095953911109442,0.350470202317928,1
0.09783416065100149,0.006183822640896608,0.8588139146748568,1
0.49161587511683236,0.8106835703375916,0.12654445871340825,1
0.4734717707805657,0.9483695527889192,0.5656448823847887,0
0.1732018699100152,0.09132573433355731,0.14206160944306218,1
0.4338516492379731,0.16144768603292098,0.7047958361321869,1
0.39850473439737344,0.9607463027713554,0.905078127794481,1
0.6158500980522166,0.5375401436403464,0.4346076538672534,1
0.6350936508676438,0.014196634471723731,0.4880922602649759,1
0.045304009772044525,0.2576319987635292,0.9274228364827621,1
0.3746126146264713,0.4499436742688597,0.5209913886493572,1
0.6258599157142365,0.6929089110247678,0.48759843804956116,0
0.5031362585800877,0.7331603781367998,0.5783291027043043,0
0.8564898411883223,0.9954215129254559,0.6892297363629522,0
0.6586936316189451,0.28751119938375924,0.10688337508703136,1
0.16293442708142972,0.5382201018684754,0.821110527741516,1
0.07056874740042983,0.5333235478596052,0.43550502745325903,1
0.6424192782063157,0.40564525944723756,0.07234850989748545,1
0.0265113105416218,0.16916189384242036,0.7861826691982133,1
0.5857755812734633,0.9774565631838423,0.376949971686272,1
0.9402302414249577,0.8533171866665857,0.10036749509505381,1
0.575474177875879,0.4983330282942371,0.6337790395432509,1
0.3881699262065219,0.6032454226840296,0.8801313534336418,1
0.6432882184423532,0.22726105355966222,0.8877535094139863,1
0.4582528904915167,0.5437870703917469,0.9576634748089728,1
0.5456167893159349,0.6949701331214759,0.8677054597666879,1
0.9414648087765252,0.5151670283865888,0.002140919345475112,1
0.38610263780077425,0.990285170584941,0.38024116641339023,1
0.9611905638239141,0.6113416562477264,0.8185425799055034,1
0.9053506419560639,0.37097371259216916,0.3662530059984743,1
0.19579113478929647,0.7721520276158382,0.6015485063797061,0
0.06936130087516545,0.1704625115816422,0.6063169473745321,1
0.10077800137742665,0.38451581370626636,0.36502530403882305,1
0.01822182565154975,0.346958950377586,0.9044739272812876,1
0.09444296075592838,0.43180709510777715,0.5032283453861175,1
0.683006773416357,0.7817798259287263,0.46478420593750075,0
0.071188648460229,0.4841730321634074,0.9975137456618959,1
0.31897563029376136,0.7940144502659631,0.49350036407261655,0
0.8448753109694546,0.5764889031398658,0.178398251928581,1
0.023271935735825873,0.3420694346575554,0.5130694228634383,1
0.8144684825889359,0.8099787436834721,0.8140167355199304,1
0.2818547747733999,0.23828967055309155,0.7768603268982818,1
0.11816482762165625,0.22438297979979563,0.7885817651084712,1
0.6967371653641506,0.504502924054836,0.7080237839979119,1
0.6289428467798841,0.2608492459620891,0.254217829066688,1
0.877472013527053,0.009087034951216329,0.8620840858402314,1
0.7350710438038859,0.6482975272988014,0.8934434653762651,1
0.8034809303848486,0.5110938214723982,0.19415269661854934,1
0.28203457257130654,0.4455178144931613,0.13045563655139383,1
0.17743954377972282,0.9669685146183156,0.9756049685891122,1
0.7506147516408582,0.5711991839629136,0.868323963650368,1
0.8068347392672641,0.8634315777893846,0.8932361472099467,1
0.9905051420006733,0.13945023620516014,0.886376384624395,1
0.4126176769114265,0.5692064631294277,0.5416868240337285,1
0.37201808579278317,0.867979626730903,0.6464017366657996,0
0.7764129607419968,0.5831057572798983,0.5453628521336416,1
0.34080354025301784,0.7180141781270014,0.051206349190329147,1
0.9307573256035647,0.37204356781220727,0.7455030853527725,1
0.8584127518430118,0.09244951703706666,0.5053320333358804,1
0.42899402737501835,0.4579002951270714,0.6477090747902298,1
0.7508710677914974,0.3944793908388576,0.5026398049755355,1
0.7545428740846823,0.8670601823789473,0.4918113223224557,0
0.1031238688359326,0.24399530235247227,0.17178910947776688,1
0.9025529066795668,0.966734227535108,0.27871371514114923,1
0.5052523724478571,0.9581381198044961,0.1588526919439559,1
0.8264574661077416,0.24763164307143862,0.19566629562534224,1
0.32004960103061175,0.3480519554773205,0.9729773804203051,1
0.8955232284962004,0.895555740873885,0.15311344577219843,1
0.3892016787341631,0.9666222208961074,0.2692704243052076,1
0.010837651480298364,0.4434391028360442,0.5905896577385849,1
0.9053819764192637,0.3209970456408977,0.6101785762366418,1
0.09128667678613353,0.526094013251542,0.15397412974382918,1
0.31931363759041487,0.6877692063657349,0.7937174257852123,1
0.950061967050805,0.2734745153749799,0.7852028679128252,1
0.9506071469375561,0.7364731746190728,0.23731770420389117,1
0.5734378881232861,0.051657357114640944,0.2886663026754607,1
0.6318372121697993,0.04929449276441649,0.937987865459497,1
0.44844552197831977,0.3862877051455451,0.825671445979478,1
0.29321077169806453,0.3534731920607205,0.6977970330625239,1
0.32866454536991596,0.31563321536715233,0.08223322151060039,1
0.6725184560770384,0.4910197626689102,0.41826408090257583,1
0.75237452943768,0.3207335823115713,0.5593018720768271,1
0.7915790437258485,0.1922579184680918,0.18741128798377707,1
0.789618142794554,0.3094695490886011,0.44822658210822436,1
0.09120610304869037,0.9749042728102348,0.6010258774886901,1
0.49442030470258147,0.41111341699484855,0.3273766801153991,1
0.057558760016644284,0.4447127768583357,0.7809448189504872,1
0.5495288823237355,0.57654498995114,0.8404495816388056,1
0.44153050137337696,0.9833407684142268,0.3236094694340706,1
0.8877041827582998,0.24160127643576318,0.838657154492457,1
0.3509150125520787,0.6812821105324337,0.10357656610301492,1
0.11706701642760585,0.715984693541724,0.8377290986226564,1
0.14299168205283588,0.6073244167930658,0.15275043166761648,1
0.7615106317174722,0.08857833963664395,0.08292715250972603,1
0.6182180633162611,0.6768722758275761,0.6417754044410114,0
0.10112267612279027,0.06409471103617553,0.47193736575529444,1
0.08410680611499745,0.5961426495498969,0.9078906004128325,1
0.70096913145912,0.7395811772217428,0.3631891960908493,1
0.07276300636419351,0.21096989061995022,0.28715226343762895,1
0.8218600592903562,0.841622007542774,0.5007349061441985,0
0.7062422271564963,0.030353805533004184,0.45594618576866164,1
0.08134878064189976,0.8438128636583059,0.34442804621718837,1
0.0848377140851919,0.460329050642765,0.6937412986983287,1
0.9866395785011756,0.21758793993164433,0.7595618339139082,1
0.3742707957561203,0.13377814499396787,0.8529839690301366,1
0.3706421470668909,0.9533071675823724,0.9728566047103431,1
0.8127995672575026,0.07266558758115688,0.2666561921325045,1
0.9472485773838587,0.1990934199359259,0.7160934824899615,1
0.9860010638228709,0.3478223474330458,0.3942582354957453,1
0.7533781852589417,0.6202348489611206,0.6770819719511082,1
0.3762595855309157,0.5448010852760983,0.47598169034922055,1
0.08350071669866875,0.12564349241231412,0.993773102767932,1
0.7771469159274368,0.2897279837382148,0.72890213579075,1
0.558404249735805,0.2387517710860242,0.9524913004343242,1
0.42422200924697634,0.21354285449034147,0.8349695494811857,1
0.906354385094736,0.4111443364799868,0.9029010111633707,1
0.11119748230615134,0.7040314525916567,0.8144191972146746,1
0.4926251042908592,0.21745293221723613,0.45915913037591155,1
0.01135364476741906,0.36667887970298146,0.25178845334688416,1
0.46866064199412627,0.3909174268411623,0.3703201754505224,1
0.05630327568183735,0.97645652943541,0.020236232639950422,1
0.1188179162680719,0.9546663568790686,0.523993167464667,0
0.11752624677710485,0.800137582752076,0.5050578002704088,1
0.6492103021160636,0.24165892081918514,0.5252504648304883,1
0.7460448792654233,0.06803731409166952,0.9740312249720637,1
0.5833687650971596,0.3169041377206246,0.9114540034548393,1
0.962172548474542,0.26679454943383074,0.16171277833010797,1
0.374870579523704,0.5059258001463941,0.3688825215558893,1
0.2857120862818607,0.777727910067793,0.4239561794632618,0
0.8685991281894603,0.8583229388788581,0.3605329178516477,1
0.22359583851945267,0.8448640854105084,0.7984959636039133,1
0.9632225394406113,0.35967556122306804,0.5240376698675872,1
0.01215447468981636,0.6872343434606828,0.5720998169716253,1
0.969878826707639,0.3128341975242203,0.8530135589879256,1
0.04315991195057612,0.06090554323518281,0.805928153415359,1
0.8911431136980711,0.7015652656029422,0.13221152282029974,1
0.5277011090862999,0.009827552569787675,0.7139145840836343,1
0.9929647961193004,0.40918258745848846,0.43543612890203537,1
0.07379656473539886,0.3293792693020758,0.2946489030625006,1
0.5538542844013208,0.6933775385188525,0.05001882090218638,1
0.969302535619099,0.7662454727603792,0.48724956034545114,0
0.5230978441701488,0.30409463597128383,0.3554366807245313,1
0.6293986381352624,0.8116270144448535,0.2515130396764009,1
0.6957486889846173,0.2939167605049339,0.6946717295969577,1
0.4545410647677732,0.4463263599865613,0.7694853873155869,1
0.6275580800840634,0.727018527014134,0.2447895190294247,1
0.5843143119231001,0.6929202292247884,0.04944743667934732,1
